images,boxes,minimasks,rpn_match,rpn_bbox,names,embryos,instance_nbs,typicals,labels
/data/icar/gdavid/Embryo3D/images/Nestor_t001_a12.tiff,/data/icar/gdavid/Embryo3D/boxes/Nestor_t001_a12.dat,/data/icar/gdavid/Embryo3D/minimasks/Nestor_t001_a12.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Nestor_t001_a12.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Nestor_t001_a12.npy,Nestor_t001_a12,Nestor,57.0,60.49024876518141,1.0
/data/icar/gdavid/Embryo3D/images/Nestor_t001_a63.tiff,/data/icar/gdavid/Embryo3D/boxes/Nestor_t001_a63.dat,/data/icar/gdavid/Embryo3D/minimasks/Nestor_t001_a63.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Nestor_t001_a63.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Nestor_t001_a63.npy,Nestor_t001_a63,Nestor,57.0,60.49024876518141,1.0
/data/icar/gdavid/Embryo3D/images/Nestor_t001_a62.tiff,/data/icar/gdavid/Embryo3D/boxes/Nestor_t001_a62.dat,/data/icar/gdavid/Embryo3D/minimasks/Nestor_t001_a62.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Nestor_t001_a62.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Nestor_t001_a62.npy,Nestor_t001_a62,Nestor,57.0,60.49024876518141,1.0
/data/icar/gdavid/Embryo3D/images/Nestor_t001_a43.tiff,/data/icar/gdavid/Embryo3D/boxes/Nestor_t001_a43.dat,/data/icar/gdavid/Embryo3D/minimasks/Nestor_t001_a43.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Nestor_t001_a43.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Nestor_t001_a43.npy,Nestor_t001_a43,Nestor,57.0,60.49024876518141,1.0
/data/icar/gdavid/Embryo3D/images/Nestor_t001_a15.tiff,/data/icar/gdavid/Embryo3D/boxes/Nestor_t001_a15.dat,/data/icar/gdavid/Embryo3D/minimasks/Nestor_t001_a15.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Nestor_t001_a15.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Nestor_t001_a15.npy,Nestor_t001_a15,Nestor,57.0,60.49024876518141,1.0
/data/icar/gdavid/Embryo3D/images/Nestor_t001_a61.tiff,/data/icar/gdavid/Embryo3D/boxes/Nestor_t001_a61.dat,/data/icar/gdavid/Embryo3D/minimasks/Nestor_t001_a61.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Nestor_t001_a61.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Nestor_t001_a61.npy,Nestor_t001_a61,Nestor,57.0,60.49024876518141,1.0
/data/icar/gdavid/Embryo3D/images/Nestor_t001_a04.tiff,/data/icar/gdavid/Embryo3D/boxes/Nestor_t001_a04.dat,/data/icar/gdavid/Embryo3D/minimasks/Nestor_t001_a04.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Nestor_t001_a04.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Nestor_t001_a04.npy,Nestor_t001_a04,Nestor,57.0,60.49024876518141,1.0
/data/icar/gdavid/Embryo3D/images/Nestor_t001_a35.tiff,/data/icar/gdavid/Embryo3D/boxes/Nestor_t001_a35.dat,/data/icar/gdavid/Embryo3D/minimasks/Nestor_t001_a35.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Nestor_t001_a35.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Nestor_t001_a35.npy,Nestor_t001_a35,Nestor,57.0,60.49024876518141,1.0
/data/icar/gdavid/Embryo3D/images/Anastasia_t042_a54.tiff,/data/icar/gdavid/Embryo3D/boxes/Anastasia_t042_a54.dat,/data/icar/gdavid/Embryo3D/minimasks/Anastasia_t042_a54.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Anastasia_t042_a54.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Anastasia_t042_a54.npy,Anastasia_t042_a54,Anastasia,65.0,65.6136716761971,1.0
/data/icar/gdavid/Embryo3D/images/Anastasia_t042_a32.tiff,/data/icar/gdavid/Embryo3D/boxes/Anastasia_t042_a32.dat,/data/icar/gdavid/Embryo3D/minimasks/Anastasia_t042_a32.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Anastasia_t042_a32.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Anastasia_t042_a32.npy,Anastasia_t042_a32,Anastasia,65.0,65.6136716761971,1.0
/data/icar/gdavid/Embryo3D/images/Anastasia_t042_a73.tiff,/data/icar/gdavid/Embryo3D/boxes/Anastasia_t042_a73.dat,/data/icar/gdavid/Embryo3D/minimasks/Anastasia_t042_a73.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Anastasia_t042_a73.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Anastasia_t042_a73.npy,Anastasia_t042_a73,Anastasia,65.0,65.6136716761971,1.0
/data/icar/gdavid/Embryo3D/images/Anastasia_t042_a35.tiff,/data/icar/gdavid/Embryo3D/boxes/Anastasia_t042_a35.dat,/data/icar/gdavid/Embryo3D/minimasks/Anastasia_t042_a35.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Anastasia_t042_a35.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Anastasia_t042_a35.npy,Anastasia_t042_a35,Anastasia,65.0,65.6136716761971,1.0
/data/icar/gdavid/Embryo3D/images/Anastasia_t042_a02.tiff,/data/icar/gdavid/Embryo3D/boxes/Anastasia_t042_a02.dat,/data/icar/gdavid/Embryo3D/minimasks/Anastasia_t042_a02.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Anastasia_t042_a02.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Anastasia_t042_a02.npy,Anastasia_t042_a02,Anastasia,65.0,65.6136716761971,1.0
/data/icar/gdavid/Embryo3D/images/Anastasia_t042_a23.tiff,/data/icar/gdavid/Embryo3D/boxes/Anastasia_t042_a23.dat,/data/icar/gdavid/Embryo3D/minimasks/Anastasia_t042_a23.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Anastasia_t042_a23.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Anastasia_t042_a23.npy,Anastasia_t042_a23,Anastasia,65.0,65.6136716761971,1.0
/data/icar/gdavid/Embryo3D/images/Anastasia_t042_a04.tiff,/data/icar/gdavid/Embryo3D/boxes/Anastasia_t042_a04.dat,/data/icar/gdavid/Embryo3D/minimasks/Anastasia_t042_a04.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Anastasia_t042_a04.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Anastasia_t042_a04.npy,Anastasia_t042_a04,Anastasia,65.0,65.6136716761971,1.0
/data/icar/gdavid/Embryo3D/images/Anastasia_t042_a71.tiff,/data/icar/gdavid/Embryo3D/boxes/Anastasia_t042_a71.dat,/data/icar/gdavid/Embryo3D/minimasks/Anastasia_t042_a71.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Anastasia_t042_a71.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Anastasia_t042_a71.npy,Anastasia_t042_a71,Anastasia,65.0,65.6136716761971,1.0
/data/icar/gdavid/Embryo3D/images/Anastasia_t042_a42.tiff,/data/icar/gdavid/Embryo3D/boxes/Anastasia_t042_a42.dat,/data/icar/gdavid/Embryo3D/minimasks/Anastasia_t042_a42.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Anastasia_t042_a42.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Anastasia_t042_a42.npy,Anastasia_t042_a42,Anastasia,65.0,65.6136716761971,1.0
/data/icar/gdavid/Embryo3D/images/Anastasia_t042_a74.tiff,/data/icar/gdavid/Embryo3D/boxes/Anastasia_t042_a74.dat,/data/icar/gdavid/Embryo3D/minimasks/Anastasia_t042_a74.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Anastasia_t042_a74.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Anastasia_t042_a74.npy,Anastasia_t042_a74,Anastasia,65.0,65.6136716761971,1.0
/data/icar/gdavid/Embryo3D/images/Anastasia_t042_a00.tiff,/data/icar/gdavid/Embryo3D/boxes/Anastasia_t042_a00.dat,/data/icar/gdavid/Embryo3D/minimasks/Anastasia_t042_a00.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Anastasia_t042_a00.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Anastasia_t042_a00.npy,Anastasia_t042_a00,Anastasia,65.0,65.6136716761971,1.0
/data/icar/gdavid/Embryo3D/images/Anastasia_t042_a25.tiff,/data/icar/gdavid/Embryo3D/boxes/Anastasia_t042_a25.dat,/data/icar/gdavid/Embryo3D/minimasks/Anastasia_t042_a25.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Anastasia_t042_a25.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Anastasia_t042_a25.npy,Anastasia_t042_a25,Anastasia,65.0,65.6136716761971,1.0
/data/icar/gdavid/Embryo3D/images/Louise_t021_a74.tiff,/data/icar/gdavid/Embryo3D/boxes/Louise_t021_a74.dat,/data/icar/gdavid/Embryo3D/minimasks/Louise_t021_a74.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Louise_t021_a74.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Louise_t021_a74.npy,Louise_t021_a74,Louise,71.0,65.62854385154645,1.0
/data/icar/gdavid/Embryo3D/images/Louise_t021_a44.tiff,/data/icar/gdavid/Embryo3D/boxes/Louise_t021_a44.dat,/data/icar/gdavid/Embryo3D/minimasks/Louise_t021_a44.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Louise_t021_a44.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Louise_t021_a44.npy,Louise_t021_a44,Louise,71.0,65.62854385154645,1.0
/data/icar/gdavid/Embryo3D/images/Louise_t021_a13.tiff,/data/icar/gdavid/Embryo3D/boxes/Louise_t021_a13.dat,/data/icar/gdavid/Embryo3D/minimasks/Louise_t021_a13.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Louise_t021_a13.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Louise_t021_a13.npy,Louise_t021_a13,Louise,71.0,65.62854385154645,1.0
/data/icar/gdavid/Embryo3D/images/Louise_t021_a03.tiff,/data/icar/gdavid/Embryo3D/boxes/Louise_t021_a03.dat,/data/icar/gdavid/Embryo3D/minimasks/Louise_t021_a03.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Louise_t021_a03.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Louise_t021_a03.npy,Louise_t021_a03,Louise,71.0,65.62854385154645,1.0
/data/icar/gdavid/Embryo3D/images/Louise_t021_a35.tiff,/data/icar/gdavid/Embryo3D/boxes/Louise_t021_a35.dat,/data/icar/gdavid/Embryo3D/minimasks/Louise_t021_a35.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Louise_t021_a35.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Louise_t021_a35.npy,Louise_t021_a35,Louise,71.0,65.62854385154645,1.0
/data/icar/gdavid/Embryo3D/images/Louise_t021_a45.tiff,/data/icar/gdavid/Embryo3D/boxes/Louise_t021_a45.dat,/data/icar/gdavid/Embryo3D/minimasks/Louise_t021_a45.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Louise_t021_a45.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Louise_t021_a45.npy,Louise_t021_a45,Louise,71.0,65.62854385154645,1.0
/data/icar/gdavid/Embryo3D/images/Louise_t021_a64.tiff,/data/icar/gdavid/Embryo3D/boxes/Louise_t021_a64.dat,/data/icar/gdavid/Embryo3D/minimasks/Louise_t021_a64.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Louise_t021_a64.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Louise_t021_a64.npy,Louise_t021_a64,Louise,71.0,65.62854385154645,1.0
/data/icar/gdavid/Embryo3D/images/Louise_t021_a55.tiff,/data/icar/gdavid/Embryo3D/boxes/Louise_t021_a55.dat,/data/icar/gdavid/Embryo3D/minimasks/Louise_t021_a55.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Louise_t021_a55.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Louise_t021_a55.npy,Louise_t021_a55,Louise,71.0,65.62854385154645,1.0
/data/icar/gdavid/Embryo3D/images/Louise_t021_a65.tiff,/data/icar/gdavid/Embryo3D/boxes/Louise_t021_a65.dat,/data/icar/gdavid/Embryo3D/minimasks/Louise_t021_a65.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Louise_t021_a65.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Louise_t021_a65.npy,Louise_t021_a65,Louise,71.0,65.62854385154645,1.0
/data/icar/gdavid/Embryo3D/images/Louise_t021_a51.tiff,/data/icar/gdavid/Embryo3D/boxes/Louise_t021_a51.dat,/data/icar/gdavid/Embryo3D/minimasks/Louise_t021_a51.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Louise_t021_a51.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Louise_t021_a51.npy,Louise_t021_a51,Louise,71.0,65.62854385154645,1.0
/data/icar/gdavid/Embryo3D/images/Louise_t021_a24.tiff,/data/icar/gdavid/Embryo3D/boxes/Louise_t021_a24.dat,/data/icar/gdavid/Embryo3D/minimasks/Louise_t021_a24.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Louise_t021_a24.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Louise_t021_a24.npy,Louise_t021_a24,Louise,71.0,65.62854385154645,1.0
/data/icar/gdavid/Embryo3D/images/Louise_t021_a34.tiff,/data/icar/gdavid/Embryo3D/boxes/Louise_t021_a34.dat,/data/icar/gdavid/Embryo3D/minimasks/Louise_t021_a34.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Louise_t021_a34.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Louise_t021_a34.npy,Louise_t021_a34,Louise,71.0,65.62854385154645,1.0
/data/icar/gdavid/Embryo3D/images/Stanislas_t024_a32.tiff,/data/icar/gdavid/Embryo3D/boxes/Stanislas_t024_a32.dat,/data/icar/gdavid/Embryo3D/minimasks/Stanislas_t024_a32.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Stanislas_t024_a32.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Stanislas_t024_a32.npy,Stanislas_t024_a32,Stanislas,33.0,68.57703699502639,1.0
/data/icar/gdavid/Embryo3D/images/Stanislas_t024_a05.tiff,/data/icar/gdavid/Embryo3D/boxes/Stanislas_t024_a05.dat,/data/icar/gdavid/Embryo3D/minimasks/Stanislas_t024_a05.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Stanislas_t024_a05.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Stanislas_t024_a05.npy,Stanislas_t024_a05,Stanislas,33.0,68.57703699502639,1.0
/data/icar/gdavid/Embryo3D/images/Stanislas_t024_a53.tiff,/data/icar/gdavid/Embryo3D/boxes/Stanislas_t024_a53.dat,/data/icar/gdavid/Embryo3D/minimasks/Stanislas_t024_a53.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Stanislas_t024_a53.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Stanislas_t024_a53.npy,Stanislas_t024_a53,Stanislas,33.0,68.57703699502639,1.0
/data/icar/gdavid/Embryo3D/images/Stanislas_t024_a35.tiff,/data/icar/gdavid/Embryo3D/boxes/Stanislas_t024_a35.dat,/data/icar/gdavid/Embryo3D/minimasks/Stanislas_t024_a35.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Stanislas_t024_a35.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Stanislas_t024_a35.npy,Stanislas_t024_a35,Stanislas,33.0,68.57703699502639,1.0
/data/icar/gdavid/Embryo3D/images/Stanislas_t024_a74.tiff,/data/icar/gdavid/Embryo3D/boxes/Stanislas_t024_a74.dat,/data/icar/gdavid/Embryo3D/minimasks/Stanislas_t024_a74.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Stanislas_t024_a74.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Stanislas_t024_a74.npy,Stanislas_t024_a74,Stanislas,33.0,68.57703699502639,1.0
/data/icar/gdavid/Embryo3D/images/Stanislas_t024_a30.tiff,/data/icar/gdavid/Embryo3D/boxes/Stanislas_t024_a30.dat,/data/icar/gdavid/Embryo3D/minimasks/Stanislas_t024_a30.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Stanislas_t024_a30.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Stanislas_t024_a30.npy,Stanislas_t024_a30,Stanislas,33.0,68.57703699502639,1.0
/data/icar/gdavid/Embryo3D/images/Stanislas_t024_a42.tiff,/data/icar/gdavid/Embryo3D/boxes/Stanislas_t024_a42.dat,/data/icar/gdavid/Embryo3D/minimasks/Stanislas_t024_a42.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Stanislas_t024_a42.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Stanislas_t024_a42.npy,Stanislas_t024_a42,Stanislas,33.0,68.57703699502639,1.0
/data/icar/gdavid/Embryo3D/images/Stanislas_t024_a24.tiff,/data/icar/gdavid/Embryo3D/boxes/Stanislas_t024_a24.dat,/data/icar/gdavid/Embryo3D/minimasks/Stanislas_t024_a24.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Stanislas_t024_a24.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Stanislas_t024_a24.npy,Stanislas_t024_a24,Stanislas,33.0,68.57703699502639,1.0
/data/icar/gdavid/Embryo3D/images/Stanislas_t024_a41.tiff,/data/icar/gdavid/Embryo3D/boxes/Stanislas_t024_a41.dat,/data/icar/gdavid/Embryo3D/minimasks/Stanislas_t024_a41.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Stanislas_t024_a41.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Stanislas_t024_a41.npy,Stanislas_t024_a41,Stanislas,33.0,68.57703699502639,1.0
/data/icar/gdavid/Embryo3D/images/Stanislas_t024_a63.tiff,/data/icar/gdavid/Embryo3D/boxes/Stanislas_t024_a63.dat,/data/icar/gdavid/Embryo3D/minimasks/Stanislas_t024_a63.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Stanislas_t024_a63.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Stanislas_t024_a63.npy,Stanislas_t024_a63,Stanislas,33.0,68.57703699502639,1.0
/data/icar/gdavid/Embryo3D/images/Stanislas_t024_a54.tiff,/data/icar/gdavid/Embryo3D/boxes/Stanislas_t024_a54.dat,/data/icar/gdavid/Embryo3D/minimasks/Stanislas_t024_a54.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Stanislas_t024_a54.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Stanislas_t024_a54.npy,Stanislas_t024_a54,Stanislas,33.0,68.57703699502639,1.0
/data/icar/gdavid/Embryo3D/images/Stanislas_t024_a40.tiff,/data/icar/gdavid/Embryo3D/boxes/Stanislas_t024_a40.dat,/data/icar/gdavid/Embryo3D/minimasks/Stanislas_t024_a40.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Stanislas_t024_a40.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Stanislas_t024_a40.npy,Stanislas_t024_a40,Stanislas,33.0,68.57703699502639,1.0
/data/icar/gdavid/Embryo3D/images/Gildas_t030_a00.tiff,/data/icar/gdavid/Embryo3D/boxes/Gildas_t030_a00.dat,/data/icar/gdavid/Embryo3D/minimasks/Gildas_t030_a00.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Gildas_t030_a00.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Gildas_t030_a00.npy,Gildas_t030_a00,Gildas,76.0,58.26088097997973,1.0
/data/icar/gdavid/Embryo3D/images/Gildas_t030_a12.tiff,/data/icar/gdavid/Embryo3D/boxes/Gildas_t030_a12.dat,/data/icar/gdavid/Embryo3D/minimasks/Gildas_t030_a12.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Gildas_t030_a12.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Gildas_t030_a12.npy,Gildas_t030_a12,Gildas,76.0,58.26088097997973,1.0
/data/icar/gdavid/Embryo3D/images/Gildas_t030_a23.tiff,/data/icar/gdavid/Embryo3D/boxes/Gildas_t030_a23.dat,/data/icar/gdavid/Embryo3D/minimasks/Gildas_t030_a23.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Gildas_t030_a23.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Gildas_t030_a23.npy,Gildas_t030_a23,Gildas,76.0,58.26088097997973,1.0
/data/icar/gdavid/Embryo3D/images/Gildas_t030_a04.tiff,/data/icar/gdavid/Embryo3D/boxes/Gildas_t030_a04.dat,/data/icar/gdavid/Embryo3D/minimasks/Gildas_t030_a04.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Gildas_t030_a04.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Gildas_t030_a04.npy,Gildas_t030_a04,Gildas,76.0,58.26088097997973,1.0
/data/icar/gdavid/Embryo3D/images/Gildas_t030_a13.tiff,/data/icar/gdavid/Embryo3D/boxes/Gildas_t030_a13.dat,/data/icar/gdavid/Embryo3D/minimasks/Gildas_t030_a13.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Gildas_t030_a13.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Gildas_t030_a13.npy,Gildas_t030_a13,Gildas,76.0,58.26088097997973,1.0
/data/icar/gdavid/Embryo3D/images/Gildas_t030_a75.tiff,/data/icar/gdavid/Embryo3D/boxes/Gildas_t030_a75.dat,/data/icar/gdavid/Embryo3D/minimasks/Gildas_t030_a75.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Gildas_t030_a75.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Gildas_t030_a75.npy,Gildas_t030_a75,Gildas,76.0,58.26088097997973,1.0
/data/icar/gdavid/Embryo3D/images/Gildas_t030_a62.tiff,/data/icar/gdavid/Embryo3D/boxes/Gildas_t030_a62.dat,/data/icar/gdavid/Embryo3D/minimasks/Gildas_t030_a62.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Gildas_t030_a62.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Gildas_t030_a62.npy,Gildas_t030_a62,Gildas,76.0,58.26088097997973,1.0
/data/icar/gdavid/Embryo3D/images/Gildas_t030_a50.tiff,/data/icar/gdavid/Embryo3D/boxes/Gildas_t030_a50.dat,/data/icar/gdavid/Embryo3D/minimasks/Gildas_t030_a50.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Gildas_t030_a50.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Gildas_t030_a50.npy,Gildas_t030_a50,Gildas,76.0,58.26088097997973,1.0
/data/icar/gdavid/Embryo3D/images/Gildas_t030_a53.tiff,/data/icar/gdavid/Embryo3D/boxes/Gildas_t030_a53.dat,/data/icar/gdavid/Embryo3D/minimasks/Gildas_t030_a53.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Gildas_t030_a53.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Gildas_t030_a53.npy,Gildas_t030_a53,Gildas,76.0,58.26088097997973,1.0
/data/icar/gdavid/Embryo3D/images/Gildas_t030_a60.tiff,/data/icar/gdavid/Embryo3D/boxes/Gildas_t030_a60.dat,/data/icar/gdavid/Embryo3D/minimasks/Gildas_t030_a60.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Gildas_t030_a60.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Gildas_t030_a60.npy,Gildas_t030_a60,Gildas,76.0,58.26088097997973,1.0
/data/icar/gdavid/Embryo3D/images/Gildas_t030_a31.tiff,/data/icar/gdavid/Embryo3D/boxes/Gildas_t030_a31.dat,/data/icar/gdavid/Embryo3D/minimasks/Gildas_t030_a31.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Gildas_t030_a31.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Gildas_t030_a31.npy,Gildas_t030_a31,Gildas,76.0,58.26088097997973,1.0
/data/icar/gdavid/Embryo3D/images/Gildas_t030_a25.tiff,/data/icar/gdavid/Embryo3D/boxes/Gildas_t030_a25.dat,/data/icar/gdavid/Embryo3D/minimasks/Gildas_t030_a25.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Gildas_t030_a25.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Gildas_t030_a25.npy,Gildas_t030_a25,Gildas,76.0,58.26088097997973,1.0
/data/icar/gdavid/Embryo3D/images/Anastasia_t025_a23.tiff,/data/icar/gdavid/Embryo3D/boxes/Anastasia_t025_a23.dat,/data/icar/gdavid/Embryo3D/minimasks/Anastasia_t025_a23.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Anastasia_t025_a23.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Anastasia_t025_a23.npy,Anastasia_t025_a23,Anastasia,41.0,78.36344162817146,1.0
/data/icar/gdavid/Embryo3D/images/Anastasia_t025_a44.tiff,/data/icar/gdavid/Embryo3D/boxes/Anastasia_t025_a44.dat,/data/icar/gdavid/Embryo3D/minimasks/Anastasia_t025_a44.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Anastasia_t025_a44.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Anastasia_t025_a44.npy,Anastasia_t025_a44,Anastasia,41.0,78.36344162817146,1.0
/data/icar/gdavid/Embryo3D/images/Anastasia_t025_a55.tiff,/data/icar/gdavid/Embryo3D/boxes/Anastasia_t025_a55.dat,/data/icar/gdavid/Embryo3D/minimasks/Anastasia_t025_a55.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Anastasia_t025_a55.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Anastasia_t025_a55.npy,Anastasia_t025_a55,Anastasia,41.0,78.36344162817146,1.0
/data/icar/gdavid/Embryo3D/images/Anastasia_t025_a30.tiff,/data/icar/gdavid/Embryo3D/boxes/Anastasia_t025_a30.dat,/data/icar/gdavid/Embryo3D/minimasks/Anastasia_t025_a30.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Anastasia_t025_a30.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Anastasia_t025_a30.npy,Anastasia_t025_a30,Anastasia,41.0,78.36344162817146,1.0
/data/icar/gdavid/Embryo3D/images/Anastasia_t025_a05.tiff,/data/icar/gdavid/Embryo3D/boxes/Anastasia_t025_a05.dat,/data/icar/gdavid/Embryo3D/minimasks/Anastasia_t025_a05.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Anastasia_t025_a05.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Anastasia_t025_a05.npy,Anastasia_t025_a05,Anastasia,41.0,78.36344162817146,1.0
/data/icar/gdavid/Embryo3D/images/Anastasia_t025_a41.tiff,/data/icar/gdavid/Embryo3D/boxes/Anastasia_t025_a41.dat,/data/icar/gdavid/Embryo3D/minimasks/Anastasia_t025_a41.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Anastasia_t025_a41.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Anastasia_t025_a41.npy,Anastasia_t025_a41,Anastasia,41.0,78.36344162817146,1.0
/data/icar/gdavid/Embryo3D/images/Anastasia_t025_a72.tiff,/data/icar/gdavid/Embryo3D/boxes/Anastasia_t025_a72.dat,/data/icar/gdavid/Embryo3D/minimasks/Anastasia_t025_a72.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Anastasia_t025_a72.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Anastasia_t025_a72.npy,Anastasia_t025_a72,Anastasia,41.0,78.36344162817146,1.0
